-3.40318217,-3.22319886,3.68337205,-0.81429211,2.19889644,1.84172855,8.12651069,-9.79938073,3.49038997,-2.39985142
10.45614872,-13.58847403,4.78114095,-0.53023235,-6.07123021,4.73263175,2.04246440,-1.26891831,1.19850813,-1.19438057
-4.63507474,-2.81817505,2.53724245,0.15679415,0.95669846,-2.53927000,-0.89337242,5.00343484,-0.38770931,4.38584935
2.15251400,-10.63976940,3.49520019,-3.76880602,3.08320963,1.75285443,9.02347932,-5.41110114,0.93401400,-0.82395188
-7.04348557,8.08272218,2.37067326,3.34376811,-2.60913808,-2.33489233,-4.90290158,1.57051749,2.27727161,1.69426966
-3.57641705,-0.99055938,0.20185425,1.82027941,-2.84876055,3.67170431,-3.58713073,-1.97015854,7.51471798,1.89212590
-2.74197264,-1.11234884,-0.68544464,1.77335670,-1.50823259,-0.09985543,-4.91239248,6.11282563,0.89480979,4.02078764
-4.70642469,-0.92017522,-2.76388715,1.69481795,0.80828152,1.68744409,-5.10776339,3.74794934,2.56957681,5.38602442
-4.56732422,2.96762078,0.64209616,6.58133888,-5.24425748,0.79166647,-5.78472039,2.86201287,2.22118328,1.57522960
-4.66756426,-3.86339890,-3.55839047,-1.46367438,3.70135862,1.06063797,-5.25179352,6.18755616,2.28787153,8.36126932
-0.61082217,-0.40834541,2.08873525,3.43066339,-6.77154979,3.21399360,-3.99299042,-1.48337882,6.78093589,-0.33292978
2.33772545,-6.54359839,-1.52648933,2.51335517,-1.08804894,6.87123855,1.27171783,-4.98488993,2.20038120,-0.61753824
-0.79665325,-2.70810354,-2.10315775,4.50459093,-3.74284954,4.68980441,-4.28416293,0.82796863,3.52722722,1.45281136
1.35493077,-3.15197126,0.79357896,11.58164174,-12.58130535,7.17636945,-8.24693531,1.45620871,4.42031077,-0.65254160
0.75753328,-1.46753428,1.50414165,7.42023495,-7.58082566,3.96999223,-1.93634471,-2.04882069,2.19759338,-2.97608840
12.97686615,-13.40561390,3.86270718,4.45554352,-14.01323005,7.99299815,-6.65198196,3.15542129,4.25492715,-0.62647663
3.41759369,-8.61294578,0.44781608,3.99997955,-8.05173532,2.67975252,-8.34351961,10.84871844,1.26769603,4.72463513
-5.18237544,0.59909756,-2.32404805,0.31333828,4.10320126,0.85011584,-0.78840268,-0.33836887,0.79343214,3.97510786
-4.47086486,-4.14621250,-4.46604434,0.57672203,2.75204955,2.58217873,-4.13259486,4.05711068,2.92981120,6.56654725
-3.58501987,-1.47087405,-1.15225029,3.51930250,-4.51385804,4.07864935,-7.65717929,2.59242025,7.21422139,4.06763215
14.52256270,-14.71850315,4.17897320,1.52697060,-12.49386865,7.82104785,-4.65707518,1.82767249,4.20864730,-0.96462560
-4.24809336,-3.07639606,-2.57774280,-0.09359267,2.31165062,0.75269323,-4.45044306,5.53977469,1.45775284,6.62717919
-9.22643707,-3.53781002,-4.15945348,-3.74738159,10.64198907,0.82650928,2.39102869,-1.49887909,2.93434465,7.86039610
-6.97321549,7.47542608,3.54665727,1.83837034,-2.44294235,-2.17571599,-2.54913147,-1.25074309,4.24831914,-0.00204607
0.83787417,-5.21750450,3.68845913,-5.68311704,4.13330131,-1.38690173,3.88269691,-1.04129951,-0.43360074,2.82464255
-4.91896296,-0.07748286,-1.57209075,-1.86708497,5.25908522,0.70261695,0.79489587,-1.59074986,1.47677585,3.53686543
0.26011994,-8.23320771,2.88614030,-1.64519064,2.23845511,4.19796380,9.55179948,-10.71378801,3.65140172,-2.75470233
8.05997836,-10.25117546,3.58413238,5.13657327,-11.93539762,5.78645449,-5.36210865,2.81567889,4.20484872,-0.16793933
2.58724562,-8.21000328,1.62604172,-6.03295491,3.90048496,1.49140822,3.85830211,-2.27105429,1.97480851,2.68487913
-0.92570728,-1.27202605,-1.28317395,2.37011408,-1.13912390,4.39054143,-0.12203503,-4.25825294,3.42611587,-0.74543859
0.80086845,-9.49414945,1.19965521,-1.87844467,4.12401756,3.34520755,9.72603337,-7.37371837,0.31351243,-1.44998178
-6.95358072,8.60236114,3.48601049,3.43758809,-3.76981103,-2.36518061,-4.39359917,0.44104222,3.20471557,0.48088715
8.87521453,-6.04105846,5.60174530,2.10687530,-9.75394683,3.63117905,-1.21790451,-1.36155955,2.05330080,-3.61795912
10.83023461,-14.24363088,3.11004461,4.23043125,-11.72592262,8.59901036,-3.51945203,0.12924728,5.33166389,-1.09101078
-2.40977267,3.06673180,5.98541409,5.88153898,-8.26657871,0.20468235,-1.09232824,-2.89963639,3.62045973,-3.66404632
-1.02326523,-3.39282210,-1.86250665,0.94249576,-1.30211380,1.73911523,-6.47963493,6.74906616,1.56995856,5.39084236
-5.82821271,7.48682761,2.94993794,2.71796989,-2.82318500,-2.41549085,-3.92339094,1.13286118,1.82864979,0.72744067
-2.34884075,-3.54597141,4.47074917,-2.85622270,3.05915262,-0.81646943,8.35479142,-6.22049513,1.45434518,-1.85532427
-0.62797425,-3.73716405,-1.19478783,9.97879475,-8.34682980,5.90101744,-5.34109355,1.27981443,3.28987180,0.08153998
9.88544510,-10.20576877,3.26752912,7.10215505,-13.78042490,6.85116634,-6.05575498,2.84035260,2.79264018,-1.55477563
-3.13650696,3.56509339,5.67512344,5.20575684,-7.81800407,0.33916753,-1.10951199,-3.64168164,5.03120460,-3.55262442
-6.75816697,8.24949013,3.67180444,3.18196730,-4.17849878,-2.28628637,-4.70265071,0.63997198,3.81398164,0.54773743
-9.08680729,7.50928541,4.52320375,2.09156707,-1.94312229,-4.71912622,-3.91383560,3.03818973,2.32635100,2.35625344
-2.03199256,-2.76093792,-1.74710091,1.70488645,-2.08718011,1.57472871,-7.61238736,7.65010857,2.21106253,5.84106995
4.94160107,-6.12272011,3.32011563,2.26641568,-7.53910438,4.59513309,-0.54004198,-3.02100931,4.98488486,-2.53045877
14.14586898,-16.15089170,1.71995345,4.80067504,-12.39573791,11.15096330,-3.35329161,-1.74879369,4.62111015,-2.07433672
4.71222369,-4.94978125,11.15098035,2.67310882,-10.14953927,-0.40796253,3.68270969,-4.45734457,1.85564616,-5.70638619
0.21129160,-7.25937476,3.70994329,-2.78305806,2.09953871,0.61277995,7.45893634,-4.70629666,1.54462432,-1.25189697
-0.52327765,-3.35996347,1.11017380,3.44363510,-5.36277542,-0.00540181,-7.26930154,9.46490067,0.22094902,4.49484754
-2.88333615,1.52090362,0.52028611,5.32353970,-6.47467070,3.74768892,-6.34538821,-0.21608657,6.20680112,0.72076201
-1.28022010,-1.78140150,-1.85517995,5.18078013,-3.51148247,3.55097416,-4.76969513,2.43283878,1.55702383,2.07459770
-3.91755880,-4.95062399,-2.24169719,-2.97536187,3.65886230,0.44275550,-5.49189955,7.13870483,2.55653519,9.25355218
12.03603864,-9.24556056,6.62017684,2.18683787,-13.19093073,4.61870181,-3.90764530,1.05085035,3.66982770,-2.76918965
-2.60100825,-6.10451310,-1.97425107,-6.55117800,8.67698667,0.90506504,1.54919093,0.34652188,1.70036663,6.72442751
1.49186875,-11.03974213,4.82857656,-7.43805745,6.92086287,0.43226774,13.21290034,-8.71110434,0.76537947,-0.72300419
-0.68630049,-5.74166359,-2.68872525,0.76791036,-0.88130844,2.19899130,-7.34927414,8.59430176,1.58527604,6.85415715
-4.04668605,-2.10392670,-0.32945627,-3.87532906,6.03840035,-0.76478317,1.56157253,0.12328343,0.82441876,4.27085879
-2.81821786,-5.42127157,3.56591014,-2.00662888,3.02253430,0.30048495,7.66324065,-5.66989253,2.14680530,-0.93260456
-3.31240225,-1.11419003,0.13772235,1.27055614,-2.73992975,3.79131866,-3.54161395,-2.26361644,8.05691953,1.91368890
14.90235766,-17.63601378,3.84226146,1.45392121,-10.52857684,8.76262963,-0.62535983,-1.32870292,3.67788657,-1.66705051
-2.18248756,-3.06167765,-0.36462429,2.13629232,-2.95834278,0.09426622,-7.07129870,8.91886591,1.20157623,5.55546568
-3.53500823,-0.32715987,0.02041688,1.96446996,-3.50663174,4.01155872,-4.81165430,-1.76459468,8.28964615,2.04543930
-1.55954096,-0.97355927,-0.64316118,8.94035745,-7.38943223,4.78863332,-4.68490992,-0.17948020,3.43490813,-0.51014310
-6.59234503,6.35640175,2.82274963,2.38391096,-2.08260493,-3.25471994,-4.08483687,3.05133031,1.33161721,1.95680795
0.12968043,-4.19345089,-0.94220371,-1.61845757,1.70074905,3.75604105,0.74913412,-3.08274619,3.33870060,1.66838284
0.70846784,-6.50921261,-3.10137465,0.77237683,-0.74370636,3.25284967,-5.64566039,6.37163875,1.63934170,5.38529213
-5.38950812,7.10448794,2.34568217,2.86299503,-2.85272637,-1.45098661,-4.04688710,0.40716482,2.31265095,0.62330487
1.13358138,-5.80189391,-0.63740185,1.34746199,-3.57850716,1.66704760,-7.32866086,9.00852114,1.12403040,5.50505388
-5.37768783,5.25966422,1.21231331,2.14281371,-0.71808978,-0.55642898,-2.03665194,-1.30773980,2.29312994,0.78016729
-7.58411038,7.84384350,3.78952193,1.97657292,-2.20146630,-2.19277672,-1.78331505,-2.36439580,4.50940440,-0.35625206
1.38797978,-8.86444636,2.63700039,-2.28855141,2.70619742,3.99449440,9.73389011,-9.87070403,2.52956007,-2.61383484
-4.50861437,1.47305511,4.38087054,9.33949220,-8.36224278,1.39262283,-2.66137141,-0.92310910,2.59222519,-2.07774034
10.23025417,-8.86862237,6.38576795,0.93990107,-8.75750835,3.73335391,1.11392891,-1.89428694,1.14156792,-3.87523112
0.54129952,-4.33204657,1.49448852,-2.54331623,2.70794896,0.16320981,3.38188866,-1.01691996,-0.96090782,1.20601533
-5.71804557,-2.66785977,-2.51146109,-2.11866170,4.51744214,-0.22302254,-4.08710009,5.42665076,2.17187425,8.19557258
-1.96820486,-1.76926389,1.04527741,8.67282950,-10.64411780,4.62379232,-9.57397796,4.37567487,6.20453155,2.54850122
-6.83428022,7.51400782,2.48818164,2.22860864,-1.50551106,-2.88354300,-3.85215267,1.59156969,1.70592272,1.72035297
-8.26746363,8.94063535,4.74869951,2.45882047,-3.42951625,-2.94337298,-3.02683357,-1.23273543,4.88534749,-0.15672383
16.84584986,-18.89641903,2.95386623,2.37707272,-12.20371686,9.66912317,-1.71334926,0.87528513,2.55532590,-2.01404633
-4.07962491,-4.91544273,-3.64396258,-4.80071198,8.79782517,1.85543588,1.72579420,-0.81402924,1.95682365,5.97919568
-5.83720434,-3.97536961,-3.00194585,-1.80703212,5.12690068,0.28480742,-3.44862049,5.39910589,1.73390466,8.36994054
5.44918086,-6.54623770,7.54195887,7.24200885,-13.14651077,4.31462630,0.00415667,-3.35437345,3.90680353,-5.54167549
9.23875197,-10.50287417,2.91451940,-1.12370188,-5.61190340,5.53041298,0.64260953,-2.83675796,3.66338993,-1.39033534
16.56857616,-18.60424242,3.27883852,2.61840174,-11.37819735,9.02044344,-1.68522726,1.23274335,0.79281419,-1.48867588
6.08067968,-8.39272848,7.01026032,6.36778887,-13.47239600,2.14595678,-4.64098112,5.13230494,2.20418402,-1.12089483
15.36840511,-16.13828359,6.19246521,0.89184051,-11.70361274,8.88730902,1.05881882,-4.86958408,4.65111328,-4.37545764
-4.44156752,3.24668425,8.95027858,0.34520873,-3.05209711,-2.96413122,5.23177546,-6.46682230,3.58063103,-4.65326668
1.27379139,-5.10316154,0.61843723,1.41388124,-4.75958631,0.96904247,-8.25609520,9.86189883,1.05795217,5.66545446
-5.10821926,6.53057939,2.13574600,2.61706668,-2.65444436,-1.79841493,-4.26466562,1.53066882,1.75779391,1.07160077
-3.31564119,-0.15764692,0.12028444,2.60053720,-3.04530604,4.03202820,-3.12478831,-3.16624339,6.97592511,1.01435373
1.50484364,-8.18980133,4.13632477,-5.15439659,3.78791151,2.14657788,9.80314544,-9.21987423,2.68556909,-1.72192212
-2.40841436,-4.41186967,-0.44514491,-4.51871069,6.76217911,0.78978479,4.58728992,-2.93176973,0.95295072,2.69261484
-8.81022298,8.20417664,2.80533996,3.24952424,-1.58239890,-2.26226969,-3.06213521,-1.09457879,3.53726286,1.26226069
-3.50495201,-5.46650183,1.18118292,-2.29037389,4.88879645,2.62699586,9.07515835,-9.36083740,3.74927666,-1.23728065
-3.52939098,0.40553013,0.69426345,8.79325117,-7.79493433,2.11915609,-6.66784537,3.97799657,2.50421607,1.23888156
-4.02244305,-5.76678053,-3.27040799,-4.65400181,8.50099766,1.55163489,0.97985638,0.79320624,1.57390983,6.75236068
-3.99075218,3.41597754,2.49734098,5.69094104,-6.03971002,-0.35959548,-5.71518282,3.29963408,1.80604651,0.99956276
-4.42824702,-1.90521056,-3.12612877,2.13799568,1.29414378,1.39094340,-4.70090457,4.77153511,1.17796273,5.76278732
-4.61980316,-1.19506805,-1.86713998,1.59097671,1.61795163,3.05832068,0.63517114,-4.06306202,4.58537280,1.34532676
-4.24200635,1.62854743,2.64859069,9.62777973,-8.45251189,2.87602219,-4.65711582,-0.75712130,3.65870763,-1.10148499
-3.15438912,2.81456096,0.53218274,7.26436820,-6.36865126,2.83691075,-4.96904191,-0.49411067,3.46911640,-0.34252903
-6.77872294,5.25541231,3.60877593,3.87718750,-6.22419025,-1.42780594,-8.32096877,4.24377262,5.68553856,3.14512011
3.97353565,-7.48861442,3.05067456,3.08463029,-6.51455955,4.81157185,0.72225819,-3.31905611,4.17624731,-2.09728158
-3.40118370,-5.99915137,-0.27004082,-6.11983957,9.39442108,-0.18864282,5.43722947,-1.82497232,-0.24990625,4.68167161
-1.88642008,-0.80502628,1.69130478,4.28075384,-4.55143066,-0.70230495,-4.50322952,6.24464177,-0.40950083,2.12832450
-3.62824537,-0.11683260,-1.49739292,2.35144999,-1.97035812,1.26936849,-7.03959686,5.69632719,2.71833276,4.88370391
-2.62355760,-5.99016466,-1.98602998,-1.66308665,4.59703422,2.05034333,2.20973800,-0.51669131,1.51074559,3.31895028
-2.75045087,-0.52176726,3.71699546,1.66142118,-4.10847532,-0.49978304,-1.38489048,0.61244492,4.19562565,0.25640421
-2.59197865,0.65921044,0.00557162,2.23139588,-2.77387427,2.81055714,-2.32369820,-2.35389581,5.55721852,0.15472953
2.22509081,-4.72174743,-1.08554026,2.08587370,-1.85822298,5.40863209,0.37404062,-3.56545988,2.29576219,-1.01044662
-2.56818965,0.24890729,5.62419924,1.05595903,-4.50222481,1.43837635,1.57597455,-6.65651171,7.11516120,-2.75256556
-5.02924387,-4.02558698,3.70156521,-4.14570629,6.36974309,-1.13826763,10.15330706,-7.21645574,1.61638681,-0.29672387
-2.30919627,-3.77959387,1.97268694,-2.57915562,2.04591625,-1.04081275,-0.05178856,2.28460707,1.19773531,4.12969314
-2.70929224,1.50357968,1.64615786,10.90456903,-11.06233463,4.42987221,-7.49177783,0.48296252,4.99123272,-0.89339341
-6.54435848,-0.91357151,-0.33152188,-4.27968554,7.88979296,-2.07552703,1.73838543,0.90322299,0.25592685,5.80690605
2.39210941,-11.30461097,3.92397959,-4.82064218,4.94155966,1.04888974,11.16793400,-5.71043536,-1.10029204,-0.74684413
-5.67057564,7.29587573,4.57303856,3.08015736,-4.35868434,-2.48646914,-3.04578936,-0.13458226,2.82514037,-0.69998699
-4.81522180,-1.19178557,-2.83613271,-0.18310904,3.38522007,1.35436408,-2.68053029,1.94121616,2.01583391,5.21925594
-2.96780285,-4.55970738,-4.32211508,1.71236526,1.40912104,2.95420289,-4.27931096,4.54609318,1.89915677,5.58201046
-0.41847576,-9.48854516,3.13492429,-4.45777460,5.69937619,1.07182662,11.51106963,-7.36439587,0.73341858,-1.13185827
11.47948471,-14.63438334,1.12615638,1.58420249,-7.15740363,7.38587666,-0.64802712,0.41081908,1.48655870,-0.78999753
-2.52975795,-1.26917202,1.97740752,8.10459721,-6.60805909,3.50641011,-3.02837218,-0.85383022,2.31963690,-0.63182795
-0.78899861,-3.31655999,-1.72243805,-1.04669366,1.74127433,1.28704557,-1.41139719,2.12628954,0.95661417,3.17966624
0.08971763,-2.12131354,6.39323151,2.55297387,-7.99663663,0.09675824,-1.11165140,-0.40159722,5.14906237,-1.78212285
-6.27500585,-0.43986740,-1.84376061,2.16955598,1.20732415,2.18251013,-2.17159807,-0.69429366,4.51096198,3.50623510
5.51899902,-5.37948389,5.84447525,6.14633580,-12.01721440,5.97675408,-1.87787711,-4.61722282,5.32334564,-4.61655957
-6.29710726,-1.94780623,-3.06083550,1.21109290,2.46957859,1.23493386,-4.49776979,4.07636824,2.73460205,6.74140636
-6.83768763,-1.37848000,-1.53036957,-5.28714416,9.53130080,-0.92398764,2.28422393,-0.70486950,1.12831653,6.11431249
-8.65769511,-3.01399179,0.98531699,-7.36913086,11.87509257,-3.27776666,5.87051072,-1.64977154,1.03184671,6.53215901
-2.96666123,-6.94614892,2.66183782,-4.06065773,6.29559500,1.38385829,12.06542254,-10.15356935,2.58985889,-1.83036196
-4.42149362,-4.96959048,-0.69799889,-6.33714085,9.07637993,0.12679768,4.25139907,-2.09156708,1.83235440,5.04475136
-2.60473579,-5.21436146,-3.78396562,0.35606102,1.87247743,3.00131359,-4.81566753,4.66257598,2.10530549,6.60305155
-6.26102986,3.27379445,3.98875909,6.49254251,-8.69525938,-1.83533914,-9.51668611,7.44082086,4.39505660,3.94169823
12.98893360,-17.29360660,2.05272669,3.50240307,-9.98870120,10.53805105,0.19879038,-3.48120799,4.19681111,-2.34608762
-5.83062029,-2.43284271,-3.41969867,-0.49497059,3.57761867,0.56448857,-5.07864462,5.84565000,2.11029368,7.90460378
1.55337834,-3.64295008,8.52749443,3.68559137,-10.09797988,0.73386888,0.69729276,-2.49456387,5.02293870,-3.84128282
-2.85604983,-5.96846366,-5.36613011,0.28970239,2.82371198,3.69826699,-4.54153931,4.68104716,2.63567601,6.74191597
-1.63181302,1.71470249,0.98420505,2.13955324,-2.75652795,1.98407282,-1.25124480,-2.70369868,3.38686480,-1.15621338
-6.22464382,7.19426929,2.42110629,2.64307055,-2.07178093,-2.37659939,-3.75210464,1.16903206,1.76881950,1.17622143
0.60910988,-4.89777553,-1.01059221,4.78298846,-3.31712705,6.02600240,0.64237072,-4.31494997,3.16984485,-1.85102092
-4.81040377,-1.71013598,-4.19160731,3.19698232,1.64629139,2.64984088,-4.87457705,3.51224369,1.55517093,5.92765980
-8.33142844,8.12105817,4.13969982,3.88735335,-4.58196285,-3.62378265,-6.39290886,3.81571710,3.27797397,2.25186969
4.56211697,-6.23665101,3.42718982,-2.16111839,-0.28440122,1.17800027,3.42511397,-1.87203846,-1.11680775,-0.46398115
0.97372689,-4.79783712,0.73570192,9.94955361,-11.10848248,6.98214214,-6.29101227,0.02449876,5.82829991,-0.72826727
-4.41063526,3.75549146,5.60929703,4.01141470,-4.89797660,-2.92021747,-1.08554389,1.10933854,0.61489063,-1.35171817
-0.67747792,-4.22598747,1.20746594,7.05422215,-9.61907057,3.20758412,-9.03810003,7.21792937,4.44836455,3.26692475
4.92222972,-7.00255932,2.54985999,6.50260665,-10.96382642,6.25739028,-2.91990305,-1.57070821,5.20320968,-2.64789068
-3.65027110,-4.76025502,-2.93710639,0.28708065,1.35522333,1.64661959,-5.76185835,6.72078218,2.26273816,7.52517430
-6.92432685,8.06700588,2.78942349,3.57391396,-2.84593025,-2.32893886,-4.19306520,0.84640252,2.21016159,1.03104137
2.17265436,-8.64529963,-1.77886928,1.23382859,-3.11873000,2.86970001,-7.48170875,9.61949692,1.33859136,6.32269768
-4.33400620,-0.11130133,4.36044218,-1.25655453,1.88651258,-0.32287511,7.19134185,-8.11265977,3.13021195,-2.68877075
5.22298709,-5.39001912,9.00258886,3.89580351,-8.66665204,2.98349080,4.09534599,-6.28653018,1.23639222,-6.18097890
-1.40522831,-2.31243334,2.19804154,-0.72145745,-2.40726278,2.19979593,-1.44976079,-2.30778559,7.04794735,1.38640198
3.68827079,-5.77046958,5.12549680,4.22547067,-8.69398633,2.15088409,-0.53481654,0.23677130,2.29758632,-2.28992608
-1.58761473,2.18921531,11.31557813,1.53693616,-6.15149405,-3.26508143,4.40569760,-5.09342192,2.11296638,-5.25025568
2.12602371,-5.39650117,-0.62929240,1.52703393,-0.81895552,4.91687197,2.43628253,-4.49717515,1.56409137,-1.40725384
11.38972088,-15.31010773,5.07952963,-3.31065431,-3.47109261,4.78010491,6.00132101,-4.21415916,1.61169492,-1.87371184
0.95885936,-7.11142865,-2.89701819,0.52971406,-1.12646379,3.23994502,-6.86219459,7.71854251,1.81005887,6.27838028
-7.47453447,-2.41031539,0.15608507,-5.54095988,8.51965347,-1.51271031,2.19920682,-0.58421688,3.14910332,6.26094388
-3.74458449,-3.36305980,-4.09212744,1.82427349,1.00983281,3.46485238,-6.24594594,4.45875275,2.67894906,6.57947550
2.20687280,-8.36021123,-0.66922304,2.69744501,-5.00332003,2.29828720,-7.38742486,10.12064778,0.85124587,5.42657846
-5.52964844,4.58219038,1.71441968,3.23049487,-4.14165139,1.50445934,-4.57857003,-1.91562347,6.77616823,0.59798294
-4.03120027,2.82019842,5.05065324,9.44445457,-10.05585686,0.22924504,-3.71589092,0.44321577,2.66837102,-2.65415428
-0.83817052,-1.12815060,6.10675317,1.35190778,-6.48227578,-1.30118496,-2.50295228,2.05439818,4.00098499,0.21792719
-7.15516740,6.79703745,1.88961248,4.03155368,-2.33224292,-0.80311901,-3.54863036,-0.91335272,3.10416165,0.99221435
-7.72356676,7.71466269,4.06613883,1.33972095,-2.20944647,-3.30925901,-3.64779601,0.85401057,3.85412340,1.26548070
-2.31647957,-2.07932427,-0.57855056,1.33995153,-0.46869625,4.34237436,-0.71122580,-3.93851996,5.01409707,0.88086340
-1.69582275,-1.63356232,0.41793724,9.20036018,-10.27903523,4.65632094,-9.25015647,4.27649674,4.91302495,1.78561944
-5.47628860,-2.53185620,2.61010978,-2.51259930,5.49563998,-0.96265073,8.01271182,-5.87394514,1.13632980,-0.02095731
-7.11604783,8.28275120,3.92077232,2.44270492,-3.39309392,-2.18884700,-3.29781558,-1.08287047,4.50959967,-0.12202642
10.88234288,-8.79509923,5.20790311,3.99746508,-13.46273114,5.56399081,-5.76883289,1.87403935,3.79605609,-1.78152674
-0.25441481,-2.10029872,4.25516324,5.84737539,-9.69780156,0.25351607,-7.80088743,7.35504920,2.37886718,2.13451468
-8.90983700,8.45199003,4.13984753,3.14806718,-2.69928485,-4.26030691,-4.36739179,2.56120573,2.29902031,1.84468767
13.50566149,-11.82986833,7.71052280,4.58497023,-15.18277640,6.62752776,-2.85987671,-0.97335217,3.65746279,-5.20310496
7.24245531,-5.87840008,3.02007965,1.49810000,-7.96631547,3.82035138,-3.67734632,1.02525516,2.71511880,-0.73405097
-8.33522000,8.70365466,3.20745672,3.16141412,-2.70271782,-2.87656323,-4.65155773,1.10890198,3.25069633,1.57807571
-4.97137524,1.74101934,-0.90372229,2.55561538,-1.72236015,0.26512969,-6.49144655,4.92759051,2.69353651,4.59738167
-1.21350111,0.49222975,12.83752058,-1.51682122,-4.24752994,-3.61096946,6.79665704,-7.11562210,2.37078415,-5.27509366
1.19122283,-5.33214237,2.28948580,5.00435103,-8.86763298,0.36372994,-8.98264495,11.82297907,0.55949920,4.50767717
-1.67222812,0.36683317,4.26751010,13.05108142,-14.05172454,3.54684021,-6.68720578,1.06324003,3.73041429,-2.74489346
